fold,split,task_id,sims,distances,distances_norm
fold_8,test,BigCodeBench/1005,"[0.9849087, 0.98774076, 0.99260116]","[426, 673, 407]","[0.6563944530046225, 1.036979969183359, 0.6271186440677966]"
fold_8,test,BigCodeBench/1012,"[0.9967164, 0.99771196, 0.9954457]","[629, 642, 595]","[0.5517543859649123, 0.5631578947368421, 0.5219298245614035]"
fold_8,test,BigCodeBench/103,"[0.9921703, 0.9914714, 0.99187165]","[652, 705, 426]","[0.9340974212034384, 1.010028653295129, 0.6103151862464183]"
fold_8,test,BigCodeBench/973,"[0.9962716, 0.98881817, 0.99592066]","[350, 487, 456]","[0.4196642685851319, 0.5839328537170264, 0.5467625899280576]"
fold_8,test,BigCodeBench/202,"[0.9847752, 0.9645133, 0.9917782]","[471, 489, 456]","[0.6023017902813299, 0.6253196930946292, 0.5831202046035806]"
fold_8,test,BigCodeBench/881,"[0.99207425, 0.97419417, 0.96197]","[505, 619, 350]","[0.753731343283582, 0.9238805970149254, 0.5223880597014925]"
fold_8,test,BigCodeBench/195,"[0.96328914, 0.9530014, 0.9899155]","[527, 451, 123]","[1.4398907103825136, 1.2322404371584699, 0.3360655737704918]"
fold_8,test,BigCodeBench/894,"[0.99470615, 0.99091303, 0.995971]","[373, 425, 159]","[0.55096011816839, 0.6277695716395865, 0.23485967503692762]"
fold_8,test,BigCodeBench/320,"[0.9876075, 0.97788984, 0.9837393]","[165, 369, 214]","[0.3900709219858156, 0.8723404255319149, 0.5059101654846335]"
fold_8,test,BigCodeBench/224,"[0.98859155, 0.9901984, 0.9930758]","[731, 753, 667]","[0.917189460476788, 0.944792973651192, 0.8368883312421581]"
fold_8,test,BigCodeBench/397,"[0.9557624, 0.96743274, 0.97115415]","[1256, 759, 644]","[3.14, 1.8975, 1.61]"
fold_8,test,BigCodeBench/1094,"[0.99345744, 0.99291587, 0.9885777]","[157, 163, 273]","[0.39646464646464646, 0.4116161616161616, 0.6893939393939394]"
fold_8,test,BigCodeBench/715,"[0.95108014, 0.93842196, 0.9666093]","[1030, 1042, 448]","[3.47972972972973, 3.52027027027027, 1.5135135135135136]"
fold_8,test,BigCodeBench/989,"[0.9893745, 0.9969837, 0.9941591]","[948, 399, 640]","[0.9566094853683148, 0.4026236125126135, 0.6458123107971746]"
fold_8,test,BigCodeBench/1040,"[0.99896866, 0.9983479, 0.9960343]","[2348, 1470, 865]","[1.2449628844114529, 0.7794273594909862, 0.4586426299045599]"
fold_8,test,BigCodeBench/914,"[0.994211, 0.99018973, 0.99125147]","[427, 608, 525]","[0.5865384615384616, 0.8351648351648352, 0.7211538461538461]"
fold_8,test,BigCodeBench/524,"[0.99693143, 0.9963276, 0.99625885]","[518, 510, 671]","[0.5390218522372529, 0.5306971904266389, 0.6982310093652445]"
fold_8,test,BigCodeBench/440,"[0.9964354, 0.997593, 0.99360085]","[340, 317, 346]","[0.4657534246575342, 0.43424657534246575, 0.473972602739726]"
fold_8,test,BigCodeBench/975,"[0.99619, 0.9950428, 0.99277955]","[119, 123, 147]","[0.371875, 0.384375, 0.459375]"
fold_8,test,BigCodeBench/85,"[0.98979175, 0.990057, 0.989413]","[747, 1025, 660]","[0.9701298701298702, 1.3311688311688312, 0.8571428571428571]"
fold_8,test,BigCodeBench/219,"[0.96788126, 0.98886746, 0.98348]","[830, 345, 404]","[1.5456238361266295, 0.6424581005586593, 0.7523277467411545]"
fold_8,test,BigCodeBench/567,"[0.98618346, 0.9909481, 0.97585636]","[338, 322, 306]","[0.560530679933665, 0.5339966832504146, 0.5074626865671642]"
fold_8,test,BigCodeBench/493,"[0.9974874, 0.9975795, 0.9969755]","[765, 608, 518]","[0.6681222707423581, 0.5310043668122271, 0.4524017467248908]"
fold_8,test,BigCodeBench/49,"[0.9946648, 0.9836633, 0.99535733]","[251, 322, 167]","[0.5340425531914894, 0.6851063829787234, 0.3553191489361702]"
fold_8,test,BigCodeBench/934,"[0.98383653, 0.9896773, 0.9894784]","[185, 146, 166]","[0.7773109243697479, 0.6134453781512605, 0.6974789915966386]"
fold_8,test,BigCodeBench/124,"[0.99783194, 0.99492943, 0.9983681]","[286, 311, 271]","[0.36855670103092786, 0.4007731958762887, 0.3492268041237113]"
fold_8,test,BigCodeBench/386,"[0.9836974, 0.9847737, 0.9959334]","[204, 200, 91]","[0.5528455284552846, 0.5420054200542005, 0.24661246612466126]"
fold_8,test,BigCodeBench/569,"[0.98876333, 0.98076296, 0.99221426]","[353, 436, 315]","[0.9051282051282051, 1.117948717948718, 0.8076923076923077]"
fold_8,test,BigCodeBench/1102,"[0.9894357, 0.97169256, 0.9813429]","[342, 590, 536]","[0.5836177474402731, 1.006825938566553, 0.9146757679180887]"
fold_8,test,BigCodeBench/664,"[0.9918779, 0.9877039, 0.9861688]","[546, 778, 428]","[0.78, 1.1114285714285714, 0.6114285714285714]"
fold_8,test,BigCodeBench/429,"[0.9964756, 0.9934665, 0.9937098]","[356, 434, 444]","[0.6345811051693404, 0.7736185383244206, 0.7914438502673797]"
fold_8,test,BigCodeBench/849,"[0.996002, 0.99336255, 0.98794895]","[140, 136, 165]","[0.343980343980344, 0.33415233415233414, 0.40540540540540543]"
fold_8,test,BigCodeBench/66,"[0.9916557, 0.9501514, 0.9695207]","[204, 319, 452]","[0.6845637583892618, 1.070469798657718, 1.516778523489933]"
fold_8,test,BigCodeBench/469,"[0.9948566, 0.9950346, 0.99653304]","[342, 304, 367]","[0.43236409608091025, 0.3843236409608091, 0.4639696586599241]"
fold_8,test,BigCodeBench/635,"[0.9934814, 0.9917352, 0.9900017]","[863, 668, 824]","[0.6378418329637842, 0.49371766444937176, 0.6090169992609017]"
fold_8,test,BigCodeBench/329,"[0.9766538, 0.97295403, 0.98633707]","[357, 451, 282]","[1.0593471810089021, 1.3382789317507418, 0.8367952522255193]"
fold_8,test,BigCodeBench/773,"[0.9927763, 0.99162465, 0.9955612]","[291, 363, 197]","[0.5150442477876106, 0.6424778761061947, 0.3486725663716814]"
fold_8,test,BigCodeBench/229,"[0.99542654, 0.9965595, 0.997355]","[298, 293, 301]","[0.38402061855670105, 0.37757731958762886, 0.38788659793814434]"
fold_8,test,BigCodeBench/726,"[0.9829284, 0.9756937, 0.97939575]","[287, 189, 175]","[0.5929752066115702, 0.390495867768595, 0.3615702479338843]"
fold_8,test,BigCodeBench/51,"[0.997139, 0.9939466, 0.997511]","[364, 379, 351]","[0.5126760563380282, 0.5338028169014084, 0.4943661971830986]"
fold_8,test,BigCodeBench/951,"[0.9948144, 0.99479127, 0.9917244]","[420, 330, 442]","[0.6008583690987125, 0.4721030042918455, 0.6323319027181689]"
fold_8,test,BigCodeBench/476,"[0.96747875, 0.97446376, 0.96478736]","[340, 301, 374]","[1.1003236245954693, 0.9741100323624595, 1.2103559870550162]"
fold_8,test,BigCodeBench/188,"[0.9764359, 0.98027915, 0.98947823]","[770, 591, 643]","[0.7051282051282052, 0.5412087912087912, 0.5888278388278388]"
fold_8,test,BigCodeBench/528,"[0.9922797, 0.9795599, 0.99504507]","[521, 909, 418]","[0.7317415730337079, 1.276685393258427, 0.5870786516853933]"
fold_8,test,BigCodeBench/582,"[0.996163, 0.99059844, 0.9941267]","[360, 427, 380]","[0.6654343807763401, 0.789279112754159, 0.7024029574861368]"
fold_8,test,BigCodeBench/348,"[0.94016296, 0.949028, 0.97542816]","[1380, 436, 328]","[3.780821917808219, 1.1945205479452055, 0.8986301369863013]"
fold_8,test,BigCodeBench/886,"[0.99317825, 0.9845189, 0.9718101]","[261, 387, 626]","[0.5294117647058824, 0.7849898580121704, 1.2697768762677484]"
fold_8,test,BigCodeBench/779,"[0.98751795, 0.9871352, 0.9836887]","[954, 896, 869]","[0.6437246963562753, 0.6045883940620783, 0.5863697705802969]"
fold_8,test,BigCodeBench/241,"[0.9929817, 0.9931905, 0.989504]","[185, 288, 251]","[0.3862212943632568, 0.6012526096033403, 0.524008350730689]"
fold_8,test,BigCodeBench/1097,"[0.99843264, 0.9964875, 0.9975359]","[196, 169, 173]","[0.1636060100166945, 0.14106844741235391, 0.14440734557595994]"
fold_8,test,BigCodeBench/763,"[0.98397875, 0.9933946, 0.99485826]","[1283, 480, 418]","[1.7894002789400278, 0.6694560669456067, 0.5829846582984658]"
fold_8,test,BigCodeBench/620,"[0.99533784, 0.969129, 0.99404544]","[107, 497, 122]","[0.4053030303030303, 1.8825757575757576, 0.4621212121212121]"
fold_8,test,BigCodeBench/395,"[0.9958244, 0.9939535, 0.99335116]","[261, 263, 295]","[0.3367741935483871, 0.3393548387096774, 0.38064516129032255]"
fold_8,test,BigCodeBench/618,"[0.9920931, 0.98544866, 0.9821377]","[475, 481, 461]","[0.5214050493962679, 0.5279912184412733, 0.5060373216245884]"
fold_8,test,BigCodeBench/332,"[0.9863332, 0.99182546, 0.98809636]","[230, 140, 196]","[0.7443365695792881, 0.45307443365695793, 0.6343042071197411]"
fold_8,test,BigCodeBench/955,"[0.98387396, 0.9800062, 0.9939151]","[552, 562, 368]","[0.9701230228471002, 0.9876977152899824, 0.6467486818980668]"
fold_8,test,BigCodeBench/1041,"[0.993292, 0.99178416, 0.9839011]","[672, 609, 556]","[0.8795811518324608, 0.7971204188481675, 0.7277486910994765]"
fold_8,test,BigCodeBench/413,"[0.9915599, 0.98651123, 0.9931121]","[801, 742, 476]","[1.1265822784810127, 1.0436005625879043, 0.6694796061884669]"
fold_8,test,BigCodeBench/93,"[0.98013794, 0.980872, 0.9883814]","[553, 570, 387]","[0.9550949913644214, 0.9844559585492227, 0.6683937823834197]"
fold_8,test,BigCodeBench/900,"[0.9879372, 0.9865457, 0.9813144]","[347, 340, 687]","[0.43924050632911393, 0.43037974683544306, 0.8696202531645569]"
fold_8,test,BigCodeBench/997,"[0.9976462, 0.9982836, 0.9978074]","[89, 99, 118]","[0.2045977011494253, 0.22758620689655173, 0.271264367816092]"
fold_8,test,BigCodeBench/1039,"[0.9942568, 0.9962846, 0.99634683]","[504, 496, 457]","[0.5195876288659794, 0.511340206185567, 0.4711340206185567]"
fold_8,test,BigCodeBench/443,"[0.99846566, 0.9971242, 0.99238545]","[429, 303, 261]","[0.4953810623556582, 0.34988452655889146, 0.30138568129330257]"
fold_8,test,BigCodeBench/947,"[0.9935119, 0.9923455, 0.99566954]","[329, 313, 304]","[0.5384615384615384, 0.5122749590834698, 0.49754500818330605]"
fold_8,test,BigCodeBench/1120,"[0.959561, 0.96151423, 0.9680458]","[846, 793, 632]","[2.115, 1.9825, 1.58]"
fold_8,test,BigCodeBench/885,"[0.95990056, 0.9587127, 0.9720346]","[478, 450, 625]","[0.4552380952380952, 0.42857142857142855, 0.5952380952380952]"
fold_8,test,BigCodeBench/363,"[0.99540985, 0.9960418, 0.99664927]","[149, 82, 97]","[0.3303769401330377, 0.18181818181818182, 0.21507760532150777]"
fold_8,test,BigCodeBench/513,"[0.9935589, 0.9894872, 0.9945144]","[616, 677, 738]","[0.6609442060085837, 0.7263948497854077, 0.7918454935622318]"
fold_8,test,BigCodeBench/172,"[0.9462765, 0.9940299, 0.9915192]","[308, 206, 75]","[0.9565217391304348, 0.639751552795031, 0.2329192546583851]"
fold_8,test,BigCodeBench/117,"[0.9965724, 0.9969839, 0.9958974]","[353, 374, 375]","[0.4048165137614679, 0.4288990825688073, 0.43004587155963303]"
fold_8,test,BigCodeBench/321,"[0.99068856, 0.9912379, 0.9951843]","[436, 466, 422]","[0.6374269005847953, 0.6812865497076024, 0.6169590643274854]"
fold_8,test,BigCodeBench/115,"[0.9939447, 0.9519062, 0.98183966]","[209, 375, 317]","[0.5648648648648649, 1.0135135135135136, 0.8567567567567568]"
fold_8,test,BigCodeBench/41,"[0.9879865, 0.980895, 0.9912065]","[234, 382, 205]","[0.7069486404833837, 1.1540785498489425, 0.6193353474320241]"
fold_8,test,BigCodeBench/8,"[0.9920668, 0.99403274, 0.99172086]","[180, 125, 139]","[0.4972375690607735, 0.3453038674033149, 0.3839779005524862]"
fold_8,test,BigCodeBench/818,"[0.99519414, 0.99331665, 0.99345237]","[144, 132, 130]","[0.6457399103139013, 0.5919282511210763, 0.5829596412556054]"
fold_8,test,BigCodeBench/50,"[0.9944457, 0.99675584, 0.98756117]","[314, 268, 495]","[0.43310344827586206, 0.3696551724137931, 0.6827586206896552]"
fold_8,test,BigCodeBench/125,"[0.99744284, 0.99404657, 0.9971746]","[191, 143, 88]","[0.40210526315789474, 0.30105263157894735, 0.18526315789473685]"
fold_8,test,BigCodeBench/614,"[0.98636734, 0.9874829, 0.9917927]","[360, 356, 315]","[0.8, 0.7911111111111111, 0.7]"
fold_8,test,BigCodeBench/323,"[0.9906018, 0.9945961, 0.9934957]","[541, 474, 479]","[0.7524339360222532, 0.6592489568845619, 0.6662030598052852]"
fold_8,test,BigCodeBench/317,"[0.9979535, 0.9951207, 0.99525404]","[226, 293, 246]","[0.4574898785425101, 0.5931174089068826, 0.4979757085020243]"
fold_8,test,BigCodeBench/864,"[0.9900821, 0.96662486, 0.9828236]","[418, 447, 424]","[0.599713055954089, 0.6413199426111909, 0.6083213773314203]"
fold_8,test,BigCodeBench/993,"[0.99417394, 0.9877782, 0.9850493]","[375, 492, 523]","[0.5136986301369864, 0.673972602739726, 0.7164383561643836]"
fold_8,test,BigCodeBench/1122,"[0.98619616, 0.9904017, 0.98836565]","[300, 290, 267]","[0.6944444444444444, 0.6712962962962963, 0.6180555555555556]"
fold_8,test,BigCodeBench/383,"[0.98406816, 0.9883168, 0.9821002]","[481, 366, 612]","[0.8651079136690647, 0.658273381294964, 1.1007194244604317]"
fold_8,test,BigCodeBench/17,"[0.99323225, 0.9878434, 0.9940468]","[286, 256, 192]","[0.5088967971530249, 0.4555160142348754, 0.3416370106761566]"
fold_8,test,BigCodeBench/1085,"[0.9795336, 0.98705196, 0.96987677]","[267, 332, 664]","[0.5415821501014199, 0.6734279918864098, 1.3468559837728196]"
fold_8,test,BigCodeBench/917,"[0.9896457, 0.99417955, 0.99260515]","[420, 434, 455]","[0.6122448979591837, 0.6326530612244898, 0.6632653061224489]"
fold_8,test,BigCodeBench/1104,"[0.9897169, 0.9723366, 0.9937468]","[401, 410, 337]","[0.8586723768736617, 0.8779443254817987, 0.721627408993576]"
fold_8,test,BigCodeBench/511,"[0.9770774, 0.987487, 0.99222726]","[638, 644, 457]","[0.9522388059701492, 0.9611940298507463, 0.682089552238806]"
fold_8,test,BigCodeBench/291,"[0.9423579, 0.9436993, 0.96456605]","[540, 734, 400]","[1.8, 2.4466666666666668, 1.3333333333333333]"
fold_8,test,BigCodeBench/798,"[0.98612213, 0.9900662, 0.9801642]","[322, 335, 347]","[0.5679012345679012, 0.5908289241622575, 0.6119929453262787]"
fold_8,test,BigCodeBench/607,"[0.9670454, 0.9782018, 0.9818951]","[373, 491, 391]","[0.7659137577002053, 1.0082135523613962, 0.8028747433264887]"
fold_8,test,BigCodeBench/365,"[0.99741423, 0.9980098, 0.9973034]","[138, 150, 151]","[0.28870292887029286, 0.3138075313807531, 0.3158995815899582]"
fold_8,test,BigCodeBench/256,"[0.9965608, 0.99409306, 0.99727196]","[313, 423, 314]","[0.4118421052631579, 0.5565789473684211, 0.4131578947368421]"
fold_8,test,BigCodeBench/857,"[0.5354817, 0.98381555, 0.98045427]","[669, 425, 520]","[1.0, 0.6352765321375187, 0.7772795216741405]"
fold_8,test,BigCodeBench/441,"[0.976305, 0.9770391, 0.9931209]","[398, 463, 283]","[1.0, 1.1633165829145728, 0.7110552763819096]"
fold_8,test,BigCodeBench/215,"[0.97340244, 0.97115314, 0.9767958]","[919, 732, 872]","[2.0153508771929824, 1.605263157894737, 1.912280701754386]"
fold_8,test,BigCodeBench/1036,"[0.9962133, 0.9928955, 0.9911268]","[291, 392, 360]","[0.4794069192751236, 0.6457990115321252, 0.5930807248764415]"
fold_8,test,BigCodeBench/168,"[0.9870191, 0.9736974, 0.9916185]","[401, 631, 264]","[0.8477801268498943, 1.3340380549682875, 0.5581395348837209]"
fold_8,test,BigCodeBench/775,"[0.9957563, 0.99595094, 0.9879758]","[212, 231, 307]","[0.3940520446096654, 0.42936802973977695, 0.570631970260223]"
fold_8,test,BigCodeBench/680,"[0.9888725, 0.9944484, 0.9885124]","[169, 195, 167]","[0.4412532637075718, 0.5091383812010444, 0.4360313315926893]"
fold_8,test,BigCodeBench/1034,"[0.9787828, 0.9770555, 0.98038775]","[747, 694, 589]","[1.3221238938053097, 1.2283185840707964, 1.0424778761061948]"
fold_8,test,BigCodeBench/91,"[0.9938557, 0.995928, 0.997538]","[236, 232, 271]","[0.400679117147708, 0.3938879456706282, 0.4601018675721562]"
fold_8,test,BigCodeBench/284,"[0.9671799, 0.9549743, 0.97295856]","[432, 424, 301]","[1.3980582524271845, 1.372168284789644, 0.9741100323624595]"
fold_8,test,BigCodeBench/75,"[0.9985067, 0.99766076, 0.997007]","[380, 600, 467]","[0.3414195867026056, 0.5390835579514824, 0.4195867026055705]"
fold_8,test,BigCodeBench/531,"[0.9970896, 0.9950383, 0.995895]","[389, 477, 415]","[0.48084054388133496, 0.5896168108776267, 0.5129789864029666]"
fold_8,test,BigCodeBench/922,"[0.9995848, 0.9995074, 0.9999229]","[259, 370, 78]","[0.19923076923076924, 0.2846153846153846, 0.06]"
fold_8,test,BigCodeBench/82,"[0.5381125, 0.99772155, 0.9986673]","[1824, 979, 692]","[1.0, 0.5367324561403509, 0.3793859649122807]"
fold_8,test,BigCodeBench/102,"[0.99305046, 0.9876194, 0.9910474]","[167, 259, 168]","[0.39952153110047844, 0.6196172248803827, 0.4019138755980861]"
fold_8,test,BigCodeBench/882,"[0.9863092, 0.9836941, 0.98470855]","[410, 543, 308]","[0.7321428571428571, 0.9696428571428571, 0.55]"
fold_8,test,BigCodeBench/101,"[0.9905351, 0.9937593, 0.99179274]","[610, 473, 604]","[0.599803343166175, 0.46509341199606685, 0.5939036381514258]"
fold_8,test,BigCodeBench/940,"[0.9984766, 0.99590504, 0.99021673]","[41, 48, 115]","[0.16532258064516128, 0.1935483870967742, 0.4637096774193548]"
fold_8,test,BigCodeBench/244,"[0.9914045, 0.9886061, 0.98816484]","[259, 297, 292]","[0.7295774647887324, 0.8366197183098592, 0.8225352112676056]"
fold_8,test,BigCodeBench/234,"[0.99789584, 0.99268675, 0.99670154]","[254, 489, 464]","[0.3686502177068215, 0.7097242380261248, 0.6734397677793904]"
fold_8,test,BigCodeBench/711,"[0.95124996, 0.9725343, 0.9945179]","[593, 427, 162]","[2.0448275862068965, 1.4724137931034482, 0.5586206896551724]"
fold_8,test,BigCodeBench/814,"[0.98662883, 0.9907655, 0.9914076]","[509, 414, 411]","[0.8745704467353952, 0.711340206185567, 0.7061855670103093]"
fold_8,test,BigCodeBench/921,"[0.99624914, 0.99583995, 0.99652433]","[58, 58, 85]","[0.2196969696969697, 0.2196969696969697, 0.32196969696969696]"
fold_8,test,BigCodeBench/1093,"[0.9804558, 0.973165, 0.9203757]","[234, 309, 488]","[0.752411575562701, 0.9935691318327974, 1.5691318327974277]"
fold_8,test,BigCodeBench/227,"[0.99459094, 0.99240386, 0.9928656]","[419, 943, 327]","[0.5716234652114598, 1.286493860845839, 0.4461118690313779]"
fold_8,test,BigCodeBench/1112,"[0.99023044, 0.9912022, 0.98857725]","[320, 408, 846]","[0.528052805280528, 0.6732673267326733, 1.396039603960396]"
fold_8,test,BigCodeBench/610,"[0.9825157, 0.97909886, 0.98448944]","[1023, 534, 486]","[1.8839779005524862, 0.9834254143646409, 0.8950276243093923]"
fold_8,test,BigCodeBench/305,"[0.9979563, 0.996444, 0.9930678]","[140, 169, 249]","[0.343980343980344, 0.4152334152334152, 0.6117936117936118]"
fold_8,test,BigCodeBench/799,"[0.9979063, 0.9764211, 0.99630535]","[365, 403, 324]","[0.49525101763907736, 0.5468113975576662, 0.4396200814111262]"
fold_8,test,BigCodeBench/518,"[0.9808364, 0.97978115, 0.9796767]","[462, 439, 442]","[0.5923076923076923, 0.5628205128205128, 0.5666666666666667]"
fold_8,test,BigCodeBench/211,"[0.98012686, 0.99421114, 0.97728616]","[1015, 354, 943]","[1.6450567260940032, 0.5737439222042139, 1.5283630470016207]"
fold_8,test,BigCodeBench/579,"[0.99259317, 0.9956116, 0.99673903]","[570, 482, 390]","[0.6397306397306397, 0.5409652076318743, 0.4377104377104377]"
fold_8,test,BigCodeBench/121,"[0.995978, 0.98634565, 0.99726677]","[392, 457, 359]","[0.519205298013245, 0.6052980132450331, 0.47549668874172185]"
fold_8,test,BigCodeBench/657,"[0.99523807, 0.9966127, 0.9980067]","[309, 257, 255]","[0.5158597662771286, 0.4290484140233723, 0.4257095158597663]"
fold_8,test,BigCodeBench/422,"[0.99581945, 0.99267423, 0.9958893]","[156, 240, 161]","[0.35214446952595935, 0.5417607223476298, 0.36343115124153497]"
fold_8,test,BigCodeBench/1042,"[0.9901251, 0.9827173, 0.99635124]","[663, 872, 592]","[0.8308270676691729, 1.0927318295739348, 0.7418546365914787]"
fold_8,test,BigCodeBench/424,"[0.9955714, 0.9980074, 0.99151474]","[755, 703, 660]","[0.6469580119965724, 0.6023993144815767, 0.5655526992287918]"
fold_8,test,BigCodeBench/74,"[0.9949436, 0.9907084, 0.9933571]","[269, 407, 358]","[0.4727592267135325, 0.7152899824253075, 0.6291739894551845]"
fold_8,test,BigCodeBench/486,"[0.99189854, 0.99130124, 0.9927266]","[482, 597, 511]","[0.6469798657718121, 0.8013422818791947, 0.6859060402684564]"
fold_8,test,BigCodeBench/821,"[0.9860866, 0.99217874, 0.99035573]","[181, 291, 245]","[0.401330376940133, 0.6452328159645233, 0.5432372505543237]"
fold_8,test,BigCodeBench/111,"[0.9722538, 0.9723883, 0.9750101]","[633, 563, 592]","[1.1243339253996447, 1.0, 1.0515097690941386]"
